BusinessYear,StateCode,IssuerId,SourceName,VersionNum,ImportDate,IssuerId2,FederalTIN,RateEffectiveDate,RateExpirationDate,PlanId,RatingAreaId,Tobacco,Age,IndividualRate,IndividualTobaccoRate,Couple,PrimarySubscriberAndOneDependent,PrimarySubscriberAndTwoDependents,PrimarySubscriberAndThreeOrMoreDependents,CoupleAndOneDependent,CoupleAndTwoDependents,CoupleAndThreeOrMoreDependents,RowNumber
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450010,Rating Area 3,Tobacco User/Non-Tobacco User,44,476.33,476.33,,,,,,,,544
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450010,Rating Area 3,Tobacco User/Non-Tobacco User,45,492.35,580.97,,,,,,,,545
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450010,Rating Area 3,Tobacco User/Non-Tobacco User,46,511.45,603.51,,,,,,,,546
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450010,Rating Area 3,Tobacco User/Non-Tobacco User,47,532.93,628.85,,,,,,,,547
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450010,Rating Area 3,Tobacco User/Non-Tobacco User,48,557.48,657.82,,,,,,,,548
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450010,Rating Area 3,Tobacco User/Non-Tobacco User,49,581.68,686.39,,,,,,,,549
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450010,Rating Area 3,Tobacco User/Non-Tobacco User,50,608.96,718.57,,,,,,,,550
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450010,Rating Area 3,Tobacco User/Non-Tobacco User,51,635.9,750.36,,,,,,,,551
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450010,Rating Area 3,Tobacco User/Non-Tobacco User,52,665.56,785.36,,,,,,,,552
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450010,Rating Area 3,Tobacco User/Non-Tobacco User,53,695.57,820.77,,,,,,,,553
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450010,Rating Area 3,Tobacco User/Non-Tobacco User,54,727.96,858.99,,,,,,,,554
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450010,Rating Area 3,Tobacco User/Non-Tobacco User,55,760.35,897.21,,,,,,,,555
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450010,Rating Area 3,Tobacco User/Non-Tobacco User,56,795.47,938.65,,,,,,,,556
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450010,Rating Area 3,Tobacco User/Non-Tobacco User,57,830.93,980.5,,,,,,,,557
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450010,Rating Area 3,Tobacco User/Non-Tobacco User,58,868.78,1025.15,,,,,,,,558
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450010,Rating Area 3,Tobacco User/Non-Tobacco User,59,887.53,1047.28,,,,,,,,559
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450010,Rating Area 3,Tobacco User/Non-Tobacco User,60,925.38,1091.94,,,,,,,,560
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450010,Rating Area 3,Tobacco User/Non-Tobacco User,61,958.11,1130.57,,,,,,,,561
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450010,Rating Area 3,Tobacco User/Non-Tobacco User,62,979.59,1155.91,,,,,,,,562
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450010,Rating Area 3,Tobacco User/Non-Tobacco User,63,1006.52,1187.7,,,,,,,,563
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450010,Rating Area 3,Tobacco User/Non-Tobacco User,64,1022.89,1207.01,,,,,,,,564
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450010,Rating Area 3,Tobacco User/Non-Tobacco User,65 and over,1022.89,1207.01,,,,,,,,565
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,0-20,221.29,221.29,,,,,,,,566
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,21,348.5,348.5,,,,,,,,567
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,22,348.5,348.5,,,,,,,,568
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,23,348.5,348.5,,,,,,,,569
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,24,348.5,348.5,,,,,,,,570
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,25,349.88,349.88,,,,,,,,571
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,26,356.85,356.85,,,,,,,,572
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,27,365.22,365.22,,,,,,,,573
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,28,378.81,378.81,,,,,,,,574
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,29,389.96,389.96,,,,,,,,575
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,30,395.53,395.53,,,,,,,,576
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,31,403.9,403.9,,,,,,,,577
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,32,412.26,412.26,,,,,,,,578
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,33,417.49,417.49,,,,,,,,579
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,34,423.07,423.07,,,,,,,,580
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,35,425.85,425.85,,,,,,,,581
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,36,428.64,428.64,,,,,,,,582
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,37,431.43,431.43,,,,,,,,583
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,38,434.22,434.22,,,,,,,,584
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,39,439.79,439.79,,,,,,,,585
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,40,445.37,445.37,,,,,,,,586
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,41,453.73,453.73,,,,,,,,587
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,42,461.75,461.75,,,,,,,,588
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,43,472.9,472.9,,,,,,,,589
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,44,486.84,486.84,,,,,,,,590
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,45,503.22,593.8,,,,,,,,591
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,46,522.73,616.82,,,,,,,,592
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,47,544.69,642.73,,,,,,,,593
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,48,569.78,672.34,,,,,,,,594
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,49,594.52,701.54,,,,,,,,595
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,50,622.4,734.43,,,,,,,,596
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,51,649.93,766.92,,,,,,,,597
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,52,680.25,802.69,,,,,,,,598
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,53,710.92,838.88,,,,,,,,599
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,54,744.02,877.95,,,,,,,,600
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,55,777.13,917.01,,,,,,,,601
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,56,813.02,959.37,,,,,,,,602
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,57,849.27,1002.13,,,,,,,,603
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,58,887.95,1047.78,,,,,,,,604
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,59,907.12,1070.4,,,,,,,,605
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,60,945.8,1116.04,,,,,,,,606
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,61,979.25,1155.52,,,,,,,,607
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,62,1001.21,1181.42,,,,,,,,608
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,63,1028.74,1213.91,,,,,,,,609
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,64,1045.47,1233.65,,,,,,,,610
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 2,Tobacco User/Non-Tobacco User,65 and over,1045.47,1233.65,,,,,,,,611
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,0-20,257.66,257.66,,,,,,,,612
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,21,405.78,405.78,,,,,,,,613
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,22,405.78,405.78,,,,,,,,614
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,23,405.78,405.78,,,,,,,,615
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,24,405.78,405.78,,,,,,,,616
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,25,407.39,407.39,,,,,,,,617
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,26,415.51,415.51,,,,,,,,618
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,27,425.25,425.25,,,,,,,,619
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,28,441.07,441.07,,,,,,,,620
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,29,454.06,454.06,,,,,,,,621
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,30,460.55,460.55,,,,,,,,622
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,31,470.29,470.29,,,,,,,,623
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,32,480.03,480.03,,,,,,,,624
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,33,486.11,486.11,,,,,,,,625
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,34,492.6,492.6,,,,,,,,626
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,35,495.85,495.85,,,,,,,,627
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,36,499.1,499.1,,,,,,,,628
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,37,502.34,502.34,,,,,,,,629
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,38,505.59,505.59,,,,,,,,630
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,39,512.08,512.08,,,,,,,,631
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,40,518.57,518.57,,,,,,,,632
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,41,528.31,528.31,,,,,,,,633
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,42,537.64,537.64,,,,,,,,634
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,43,550.63,550.63,,,,,,,,635
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,44,566.86,566.86,,,,,,,,636
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,45,585.93,691.4,,,,,,,,637
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,46,608.65,718.21,,,,,,,,638
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,47,634.22,748.38,,,,,,,,639
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,48,663.43,782.85,,,,,,,,640
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,49,692.24,816.85,,,,,,,,641
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,50,724.7,855.15,,,,,,,,642
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,51,756.76,892.98,,,,,,,,643
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,52,792.06,934.63,,,,,,,,644
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,53,827.77,976.77,,,,,,,,645
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,54,866.32,1022.25,,,,,,,,646
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,55,904.87,1067.74,,,,,,,,647
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,56,946.66,1117.06,,,,,,,,648
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,57,988.86,1166.85,,,,,,,,649
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,58,1033.9,1220,,,,,,,,650
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,59,1056.22,1246.34,,,,,,,,651
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,60,1101.26,1299.48,,,,,,,,652
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,61,1140.21,1345.45,,,,,,,,653
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,62,1165.78,1375.61,,,,,,,,654
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,63,1197.83,1413.44,,,,,,,,655
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,64,1217.31,1436.42,,,,,,,,656
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450011,Rating Area 3,Tobacco User/Non-Tobacco User,65 and over,1217.31,1436.42,,,,,,,,657
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450013,Rating Area 2,Tobacco User/Non-Tobacco User,0-20,162.43,162.43,,,,,,,,658
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450013,Rating Area 2,Tobacco User/Non-Tobacco User,21,255.8,255.8,,,,,,,,659
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450013,Rating Area 2,Tobacco User/Non-Tobacco User,22,255.8,255.8,,,,,,,,660
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450013,Rating Area 2,Tobacco User/Non-Tobacco User,23,255.8,255.8,,,,,,,,661
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450013,Rating Area 2,Tobacco User/Non-Tobacco User,24,255.8,255.8,,,,,,,,662
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450013,Rating Area 2,Tobacco User/Non-Tobacco User,25,256.81,256.81,,,,,,,,663
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450013,Rating Area 2,Tobacco User/Non-Tobacco User,26,261.93,261.93,,,,,,,,664
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450013,Rating Area 2,Tobacco User/Non-Tobacco User,27,268.07,268.07,,,,,,,,665
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450013,Rating Area 2,Tobacco User/Non-Tobacco User,28,278.04,278.04,,,,,,,,666
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450013,Rating Area 2,Tobacco User/Non-Tobacco User,29,286.23,286.23,,,,,,,,667
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450013,Rating Area 2,Tobacco User/Non-Tobacco User,30,290.32,290.32,,,,,,,,668
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450013,Rating Area 2,Tobacco User/Non-Tobacco User,31,296.46,296.46,,,,,,,,669
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450013,Rating Area 2,Tobacco User/Non-Tobacco User,32,302.6,302.6,,,,,,,,670
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450013,Rating Area 2,Tobacco User/Non-Tobacco User,33,306.44,306.44,,,,,,,,671
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450013,Rating Area 2,Tobacco User/Non-Tobacco User,34,310.53,310.53,,,,,,,,672
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450013,Rating Area 2,Tobacco User/Non-Tobacco User,35,312.58,312.58,,,,,,,,673
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450013,Rating Area 2,Tobacco User/Non-Tobacco User,36,314.62,314.62,,,,,,,,674
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450013,Rating Area 2,Tobacco User/Non-Tobacco User,37,316.67,316.67,,,,,,,,675
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450013,Rating Area 2,Tobacco User/Non-Tobacco User,38,318.72,318.72,,,,,,,,676
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450013,Rating Area 2,Tobacco User/Non-Tobacco User,39,322.81,322.81,,,,,,,,677
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450013,Rating Area 2,Tobacco User/Non-Tobacco User,40,326.9,326.9,,,,,,,,678
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450013,Rating Area 2,Tobacco User/Non-Tobacco User,41,333.04,333.04,,,,,,,,679
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450013,Rating Area 2,Tobacco User/Non-Tobacco User,42,338.92,338.92,,,,,,,,680
2016,NV,16698,SERFF,5,8/20/15 12:28,16698,88-0293082,1/1/16,12/31/16,16698NV0450013,Rating Area 2,Tobacco User/Non-Tobacco User,43,347.11,347.11,,,,,,,,681
